candidateId,candidateName,pac,party,type,state,donations
N00032546,Ron Johnson,NRA Institute for Legislative Action,R,sen,WI,136525
N00032546,Ron Johnson,National Assn of Broadcasters,R,sen,WI,2000
N00032546,Ron Johnson,National Assn of Home Builders,R,sen,WI,7500
N00032546,Ron Johnson,National Assn of Real Estate Investment Trusts,R,sen,WI,1000
N00032546,Ron Johnson,National Assn of Realtors,R,sen,WI,8000
N00032546,Ron Johnson,National Assn of Wholesaler-Distributors,R,sen,WI,10000
N00032546,Ron Johnson,National Auto Dealers Assn,R,sen,WI,10000
N00032546,Ron Johnson,National Beer Wholesalers Assn,R,sen,WI,2500
N00032546,Ron Johnson,National Business Aircraft Assn,R,sen,WI,1000
N00032546,Ron Johnson,National Cable & Telecommunications Assn,R,sen,WI,5000
N00032546,Ron Johnson,National Cattlemen's Beef Assn,R,sen,WI,5000
N00032546,Ron Johnson,National Club Assn,R,sen,WI,2500
N00032546,Ron Johnson,National Confectioners Assn,R,sen,WI,2500
N00032546,Ron Johnson,National Federation of Independent Business,R,sen,WI,5000
N00032546,Ron Johnson,National Football League,R,sen,WI,2500
N00032546,Ron Johnson,National Franchisee Assn,R,sen,WI,3000
N00032546,Ron Johnson,National Industrial Sand Assn,R,sen,WI,2500
N00032546,Ron Johnson,National Mining Assn,R,sen,WI,1000
N00032546,Ron Johnson,National Multi Housing Council,R,sen,WI,5000
N00032546,Ron Johnson,National PAC,R,sen,WI,5000
N00032546,Ron Johnson,National Pork Producers Council,R,sen,WI,2500
N00032546,Ron Johnson,National Potato Council,R,sen,WI,2000
N00032546,Ron Johnson,National Ready Mixed Concrete Assn,R,sen,WI,2000
N00032546,Ron Johnson,National Republican Senatorial Cmte,R,sen,WI,1500000
N00032546,Ron Johnson,National Restaurant Assn,R,sen,WI,5000
N00032546,Ron Johnson,National Rifle Assn,R,sen,WI,101525
N00032546,Ron Johnson,National Right to Life Victory Fund,R,sen,WI,3693
N00032546,Ron Johnson,National Right to Work Cmte,R,sen,WI,1000
N00032546,Ron Johnson,National Shooting Sports Foundation,R,sen,WI,5000
N00032546,Ron Johnson,National Star Route Mail Contractors Assn,R,sen,WI,4000
N00032546,Ron Johnson,National Stone,R,sen,WI,10000
N00032546,Ron Johnson,National Tank Truck Carriers Inc,R,sen,WI,2500
N00032546,Ron Johnson,National Tooling & Machining Assn,R,sen,WI,2500
N00032546,Ron Johnson,Nebraska Sandhills PAC,R,sen,WI,5000
N00032546,Ron Johnson,Nestle Purina PetCare,R,sen,WI,1000
N00032546,Ron Johnson,New York Life Insurance,R,sen,WI,4500
N00032546,Ron Johnson,Nexstar Broadcasting Group,R,sen,WI,2500
N00032546,Ron Johnson,Nike Inc,R,sen,WI,1000
N00032546,Ron Johnson,NorPAC,R,sen,WI,19350
N00032546,Ron Johnson,Northrop Grumman,R,sen,WI,4000
N00032546,Ron Johnson,Northwestern Mutual Life Insurance,R,sen,WI,2500
N00032546,Ron Johnson,Novo Nordisk,R,sen,WI,4500
N00032546,Ron Johnson,Nucor Corp,R,sen,WI,1000
N00032546,Ron Johnson,OSI Restaurant Partners,R,sen,WI,8000
N00032546,Ron Johnson,Occidental Petroleum,R,sen,WI,1000
N00032546,Ron Johnson,Ocean Spray Cranberries,R,sen,WI,7700
N00032546,Ron Johnson,Oklahoma Strong Leadership PAC,R,sen,WI,1000
N00032546,Ron Johnson,Oracle Corp,R,sen,WI,2000
N00032546,Ron Johnson,Osi Systems,R,sen,WI,1000
N00032546,Ron Johnson,PNC Bank National Assn,R,sen,WI,2500
N00032546,Ron Johnson,Pacific Life Insurance,R,sen,WI,3000
N00032546,Ron Johnson,Peter Norbeck Leadership PAC,R,sen,WI,5000
N00032546,Ron Johnson,Pfizer Inc,R,sen,WI,2000
N00032546,Ron Johnson,Physician Insurers Assn of America,R,sen,WI,1000
N00032546,Ron Johnson,Pitney Bowes Inc,R,sen,WI,3000
N00032546,Ron Johnson,Pizza Hut Franchisees Assn,R,sen,WI,2500
N00032546,Ron Johnson,Planned Parenthood Votes                ,R,sen,WI,61659
N00032546,Ron Johnson,Portland Cement Assn,R,sen,WI,2500
N00032546,Ron Johnson,Precision Machined Products Assn,R,sen,WI,1000
N00032546,Ron Johnson,Precision Metalforming Assn,R,sen,WI,4000
N00032546,Ron Johnson,Preserving America's Traditions,R,sen,WI,5000
N00032546,Ron Johnson,PricewaterhouseCoopers,R,sen,WI,2500
N00032546,Ron Johnson,Primerica Inc,R,sen,WI,2000
N00032546,Ron Johnson,Project West PAC,R,sen,WI,500
N00032546,Ron Johnson,Publix Super Markets,R,sen,WI,2500
N00032546,Ron Johnson,Putnam Investments,R,sen,WI,1000
N00032546,Ron Johnson,RPM International,R,sen,WI,5000
N00032546,Ron Johnson,Raytheon Co,R,sen,WI,2000
N00032546,Ron Johnson,Real Estate Roundtable,R,sen,WI,2500
N00032546,Ron Johnson,Reclaim America PAC,R,sen,WI,5000
N00032546,Ron Johnson,Regions Financial,R,sen,WI,1000
N00032546,Ron Johnson,Reinventing a New Direction,R,sen,WI,5000
N00032546,Ron Johnson,Rely on Your Beliefs,R,sen,WI,5000
N00032546,Ron Johnson,Republican Jewish Coalition,R,sen,WI,5000
N00032546,Ron Johnson,Republican Majority Fund,R,sen,WI,1091
N00032546,Ron Johnson,Rock-Tenn Co,R,sen,WI,2500
N00032546,Ron Johnson,Ryan for Congress,R,sen,WI,4000
N00032546,Ron Johnson,SAIC Inc,R,sen,WI,1000
N00032546,Ron Johnson,SC Johnson & Son,R,sen,WI,2700
N00032546,Ron Johnson,Safari Club International,R,sen,WI,3000
N00032546,Ron Johnson,Salem Communications,R,sen,WI,2000
N00032546,Ron Johnson,Schneider National,R,sen,WI,1000
N00032546,Ron Johnson,Securitas Security Services USA,R,sen,WI,2000
N00032546,Ron Johnson,Securities Industry & Financial Mkt Assn,R,sen,WI,1000
N00032546,Ron Johnson,Sensible American Solutions Supporting Everyone,R,sen,WI,3000
N00032546,Ron Johnson,Smiths Group Services Corp,R,sen,WI,1000
N00032546,Ron Johnson,Society of the Plastics Industry,R,sen,WI,2500
N00032546,Ron Johnson,Solers Inc,R,sen,WI,5000
N00032546,Ron Johnson,Southern Co,R,sen,WI,500
N00032546,Ron Johnson,SpaceX,R,sen,WI,1000
N00032546,Ron Johnson,Sprint Corp,R,sen,WI,1500
N00032546,Ron Johnson,Stamps.com,R,sen,WI,2000
N00032546,Ron Johnson,Stand Tall America PAC,R,sen,WI,3000
N00032546,Ron Johnson,State Farm Mutual Automobile Insurance,R,sen,WI,7000
N00032546,Ron Johnson,State Street Bank & Trust,R,sen,WI,500
N00032546,Ron Johnson,Stop Hillary PAC,R,sen,WI,5000
N00032546,Ron Johnson,Sysco Corp,R,sen,WI,2500
N00032546,Ron Johnson,TACO PAC,R,sen,WI,10000
N00032546,Ron Johnson,TCF Financial,R,sen,WI,2500
N00032546,Ron Johnson,Tallatchee Creek Inc,R,sen,WI,2500
N00032546,Ron Johnson,Tea Party Express/Our Country Deserves,R,sen,WI,1000
N00032546,Ron Johnson,Tesoro Corp,R,sen,WI,3500
N00032546,Ron Johnson,Texas & Southwestern Cattle Raisers,R,sen,WI,2500
N00032546,Ron Johnson,Texas Farm Bureau,R,sen,WI,1000
N00032546,Ron Johnson,Textile Rental Services Assn of America,R,sen,WI,5000
N00032546,Ron Johnson,To Protect Our Heritage PAC,R,sen,WI,5000
N00032546,Ron Johnson,Trans Union Corp,R,sen,WI,1500
N00032546,Ron Johnson,Trinity Industries,R,sen,WI,3000
N00032546,Ron Johnson,True Companies,R,sen,WI,1000
N00032546,Ron Johnson,True North PAC,R,sen,WI,5000
N00032546,Ron Johnson,Tyco International,R,sen,WI,2500
N00032546,Ron Johnson,US Bancorp,R,sen,WI,1000
N00032546,Ron Johnson,US Cellular,R,sen,WI,2000
N00032546,Ron Johnson,US Chamber of Commerce,R,sen,WI,5000
N00032546,Ron Johnson,US Travel Assn,R,sen,WI,4000
N00032546,Ron Johnson,US Venture US,R,sen,WI,2500
N00032546,Ron Johnson,US-Cuba Democracy PAC,R,sen,WI,1000
N00032546,Ron Johnson,USAA,R,sen,WI,7500
N00032546,Ron Johnson,Ultimate Fighting Championship,R,sen,WI,1000
N00032546,Ron Johnson,Union Pacific Corp,R,sen,WI,5000
N00032546,Ron Johnson,United Parcel Service,R,sen,WI,1500
N00032546,Ron Johnson,VIGOP (Virgin Islands Republican Party),R,sen,WI,4946
N00032546,Ron Johnson,Vape Pac,R,sen,WI,1559
N00032546,Ron Johnson,Visa USA,R,sen,WI,1000
N00032546,Ron Johnson,We Energies,R,sen,WI,500
N00032546,Ron Johnson,Wells Fargo,R,sen,WI,1500
N00032546,Ron Johnson,Wendy's Co,R,sen,WI,10000
N00032546,Ron Johnson,Western Energy Alliance,R,sen,WI,7500
N00032546,Ron Johnson,Westinghouse Electric,R,sen,WI,2000
N00032546,Ron Johnson,Wild & Wonderful PAC,R,sen,WI,5000
N00032546,Ron Johnson,Williams Companies,R,sen,WI,1000
N00032546,Ron Johnson,Wine & Spirits Wholesalers of America,R,sen,WI,2500
N00032546,Ron Johnson,Wisconsin Right To Life Victory Fund,R,sen,WI,22291
N00032546,Ron Johnson,Wisconsin Victory Team,R,sen,WI,1710
N00032546,Ron Johnson,Working America Coalition,R,sen,WI,2575
N00032546,Ron Johnson,Yahoo! Inc,R,sen,WI,2000
N00032546,Ron Johnson,eBay Inc,R,sen,WI,1500
N00007724,Ron Wyden,3M Co,D,sen,OR,3500
N00007724,Ron Wyden,ABB Group,D,sen,OR,1000
N00007724,Ron Wyden,AES Corp,D,sen,OR,4000
N00007724,Ron Wyden,AFLAC Inc,D,sen,OR,5000
N00007724,Ron Wyden,AK Steel,D,sen,OR,1000
N00007724,Ron Wyden,AO Smith Corp,D,sen,OR,2500
N00007724,Ron Wyden,AT&T Inc,D,sen,OR,3000
N00007724,Ron Wyden,AXA Equitable Life Insurance,D,sen,OR,2500
N00007724,Ron Wyden,Aaron's Inc,D,sen,OR,1000
N00007724,Ron Wyden,Abbott Laboratories,D,sen,OR,2500
N00007724,Ron Wyden,Accenture,D,sen,OR,5000
N00007724,Ron Wyden,AdvaMed,D,sen,OR,1850
N00007724,Ron Wyden,Air Line Pilots Assn,D,sen,OR,5000
N00007724,Ron Wyden,Aircraft Owners & Pilots Assn,D,sen,OR,2000
N00007724,Ron Wyden,Akin,D,sen,OR,1400
N00007724,Ron Wyden,Alaska Airlines,D,sen,OR,5000
N00007724,Ron Wyden,Alcoa Inc,D,sen,OR,2000
N00007724,Ron Wyden,Alexion Pharmaceuticals,D,sen,OR,2500
N00007724,Ron Wyden,All America PAC,D,sen,OR,5000
N00007724,Ron Wyden,Ally Financial,D,sen,OR,1000
N00007724,Ron Wyden,Aluminum Assn,D,sen,OR,2500
N00007724,Ron Wyden,Ambulatory Surgery Center Assn,D,sen,OR,2500
N00007724,Ron Wyden,American Academy of Family Physicians,D,sen,OR,1500
N00007724,Ron Wyden,American Academy of Nurse Practitioners,D,sen,OR,2500
N00007724,Ron Wyden,American Academy of Physician Assistants,D,sen,OR,2000
N00007724,Ron Wyden,American Airlines,D,sen,OR,5000
N00007724,Ron Wyden,American Assn of Clinical Urologists,D,sen,OR,1500
N00007724,Ron Wyden,American Assn of Orthodontists,D,sen,OR,15000
N00007724,Ron Wyden,American Assn/Clinical Endocrinologists,D,sen,OR,1000
N00007724,Ron Wyden,American Bus Assn,D,sen,OR,1000
N00007724,Ron Wyden,American Car Rental Assn,D,sen,OR,1000
N00007724,Ron Wyden,American Chemistry Council,D,sen,OR,1000
N00007724,Ron Wyden,American Chiropractic Assn,D,sen,OR,1000
N00007724,Ron Wyden,American Clinical Laboratory Assn,D,sen,OR,1000
N00007724,Ron Wyden,American College of Cardiology,D,sen,OR,5000
N00007724,Ron Wyden,American Council of Engineering Cos,D,sen,OR,5500
N00007724,Ron Wyden,American Council of Life Insurers,D,sen,OR,3000
N00007724,Ron Wyden,American Express,D,sen,OR,10000
N00007724,Ron Wyden,American Family Mutual Insurance,D,sen,OR,1000
N00007724,Ron Wyden,American Federation of Teachers,D,sen,OR,5000
N00007724,Ron Wyden,American Fedn of St/Cnty/Munic Employees,D,sen,OR,2500
N00007724,Ron Wyden,American Financial Services Assn,D,sen,OR,1000
N00007724,Ron Wyden,American Health Care Assn,D,sen,OR,2500
N00007724,Ron Wyden,American Hospital Assn,D,sen,OR,6000
N00007724,Ron Wyden,American Hotel & Lodging Assn,D,sen,OR,7500
N00007724,Ron Wyden,American Institute of Architects,D,sen,OR,2000
N00007724,Ron Wyden,American Institute of CPAs,D,sen,OR,2500
N00007724,Ron Wyden,American Iron & Steel Institute,D,sen,OR,2500
N00007724,Ron Wyden,American Medical Assn,D,sen,OR,10000
N00007724,Ron Wyden,American Nurses Assn,D,sen,OR,5000
N00007724,Ron Wyden,American Occupational Therapy Assn,D,sen,OR,1000
N00007724,Ron Wyden,American Optometric Assn,D,sen,OR,2500
N00007724,Ron Wyden,American Osteopathic Assn,D,sen,OR,3500
N00007724,Ron Wyden,American Pharmacists Assn,D,sen,OR,1500
N00007724,Ron Wyden,American Physical Therapy Assn,D,sen,OR,760
N00007724,Ron Wyden,American Podiatric Medical Assn,D,sen,OR,3100
N00007724,Ron Wyden,American Psychiatric Assn,D,sen,OR,2500
N00007724,Ron Wyden,American Rental Assn,D,sen,OR,2500
N00007724,Ron Wyden,American Resort Development Assn,D,sen,OR,2500
N00007724,Ron Wyden,American Road & Transport Builders Assn,D,sen,OR,1000
N00007724,Ron Wyden,American Short Line & Regional RR Assn,D,sen,OR,2500
N00007724,Ron Wyden,American Society of Assn Executives,D,sen,OR,1000
N00007724,Ron Wyden,American Society of Plastic Surgeons,D,sen,OR,5000
N00007724,Ron Wyden,American Speech-Language-Hearing Assn,D,sen,OR,2500
N00007724,Ron Wyden,American Sportfishing Assn,D,sen,OR,1000
N00007724,Ron Wyden,American Trucking Assns,D,sen,OR,5000
N00007724,Ron Wyden,American Veterinary Medical Assn,D,sen,OR,2000
N00007724,Ron Wyden,American Waterways Operators,D,sen,OR,5000
N00007724,Ron Wyden,Amsted Industries,D,sen,OR,2000
N00007724,Ron Wyden,ArcelorMittal USA,D,sen,OR,2000
N00007724,Ron Wyden,Ardent Health Services,D,sen,OR,3000
N00007724,Ron Wyden,Arent Fox LLP,D,sen,OR,2500
N00007724,Ron Wyden,Assisted Living Federation of America,D,sen,OR,5000
N00007724,Ron Wyden,Associated Equipment Distributors,D,sen,OR,2500
N00007724,Ron Wyden,Association of Equipment Manufacturers,D,sen,OR,5000
N00007724,Ron Wyden,Astellas US,D,sen,OR,2500
N00007724,Ron Wyden,AstraZeneca Pharmaceuticals,D,sen,OR,1000
N00007724,Ron Wyden,Atlantic Tele-Network,D,sen,OR,1000
N00007724,Ron Wyden,Austin Industries,D,sen,OR,1000
N00007724,Ron Wyden,Automotive Aftermarket Industry Assn,D,sen,OR,2500
N00007724,Ron Wyden,Automotive Free International Trade PAC,D,sen,OR,5000
N00007724,Ron Wyden,BASF Corp,D,sen,OR,5000
N00007724,Ron Wyden,Baker,D,sen,OR,4000
N00007724,Ron Wyden,Bank of America,D,sen,OR,2500
N00007724,Ron Wyden,Baxalta Inc,D,sen,OR,1000
N00007724,Ron Wyden,Baxter Healthcare,D,sen,OR,1000
N00007724,Ron Wyden,Bay Area Democrats,D,sen,OR,1000
N00007724,Ron Wyden,Bayada Nurses,D,sen,OR,2500
N00007724,Ron Wyden,Bayer Corp,D,sen,OR,2500
N00007724,Ron Wyden,Becton,D,sen,OR,2000
N00007724,Ron Wyden,Biogen Idec,D,sen,OR,1000
N00007724,Ron Wyden,Biotechnology Industry Organization,D,sen,OR,2500
N00007724,Ron Wyden,Blackrock Capital Management,D,sen,OR,6000
N00007724,Ron Wyden,Blue Cross/Blue Shield of Illinois,D,sen,OR,2500
N00007724,Ron Wyden,Blue Hen PAC,D,sen,OR,2500
N00007724,Ron Wyden,Boston Scientific Corp,D,sen,OR,1000
N00007724,Ron Wyden,Brink's Co,D,sen,OR,2000
N00007724,Ron Wyden,Bristol-Myers Squibb,D,sen,OR,2500
N00007724,Ron Wyden,Brotherhood of Locomotive Engineers,D,sen,OR,5000
N00007724,Ron Wyden,Building Owners & Managers Assn,D,sen,OR,1000
N00007724,Ron Wyden,Burns & McDonnell,D,sen,OR,3000
N00007724,Ron Wyden,Business Software Alliance,D,sen,OR,2500
N00007724,Ron Wyden,CHS Inc,D,sen,OR,2500
N00007724,Ron Wyden,CME Group,D,sen,OR,4000
N00007724,Ron Wyden,CMS Energy,D,sen,OR,2500
N00007724,Ron Wyden,CNO Financial Group,D,sen,OR,1000
N00007724,Ron Wyden,CVS/Caremark Corp,D,sen,OR,4000
N00007724,Ron Wyden,California Dairies Inc,D,sen,OR,10000
N00007724,Ron Wyden,Capella Healthcare,D,sen,OR,2500
N00007724,Ron Wyden,Capital Group Companies,D,sen,OR,5000
N00007724,Ron Wyden,Caresource Management Group,D,sen,OR,2500
N00007724,Ron Wyden,Caterpillar Inc,D,sen,OR,2500
N00007724,Ron Wyden,Celanese Corp,D,sen,OR,3500
N00007724,Ron Wyden,Cellular Telecom & Internet Assn,D,sen,OR,1000
N00007724,Ron Wyden,Centene Corp,D,sen,OR,2500
N00007724,Ron Wyden,Cigna Corp,D,sen,OR,2500
N00007724,Ron Wyden,Coca-Cola Co,D,sen,OR,1000
N00007724,Ron Wyden,Coeur Mining,D,sen,OR,2500
N00007724,Ron Wyden,Committee on Pipe & Tube Imports,D,sen,OR,2000
N00007724,Ron Wyden,Community Health Systems,D,sen,OR,3000
N00007724,Ron Wyden,Connolly LLC iHealth,D,sen,OR,4000
N00007724,Ron Wyden,Consumer Healthcare Products Assn,D,sen,OR,1000
N00007724,Ron Wyden,Council of Insurance Agents & Brokers,D,sen,OR,5000
N00007724,Ron Wyden,Cox Enterprises,D,sen,OR,3500
N00007724,Ron Wyden,Credit Suisse Securities,D,sen,OR,2500
N00007724,Ron Wyden,Crowley Maritime,D,sen,OR,2500
N00007724,Ron Wyden,Cruise Lines International Assn,D,sen,OR,2500
N00007724,Ron Wyden,Cummins Inc,D,sen,OR,1000
N00007724,Ron Wyden,DISH Network,D,sen,OR,5000
N00007724,Ron Wyden,DaVita HealthCare Partners,D,sen,OR,1000
N00007724,Ron Wyden,Daiichi Sankyo Inc,D,sen,OR,1500
N00007724,Ron Wyden,Dakota Prairie PAC,D,sen,OR,10000
N00007724,Ron Wyden,Deere & Co,D,sen,OR,5000
N00007724,Ron Wyden,Delta Air Lines,D,sen,OR,7500
N00007724,Ron Wyden,Delta Dental Plans Assn,D,sen,OR,5000
N00007724,Ron Wyden,Democratic Party of Oregon,D,sen,OR,1200
N00007724,Ron Wyden,Direct Supply Inc,D,sen,OR,7500
N00007724,Ron Wyden,Distilled Spirits Council,D,sen,OR,5000
N00007724,Ron Wyden,Duke Energy,D,sen,OR,1000
N00007724,Ron Wyden,Dunkin' Brands,D,sen,OR,1000
N00007724,Ron Wyden,Dykema Gossett,D,sen,OR,1000
N00007724,Ron Wyden,EMD Serono Inc,D,sen,OR,2500
N00007724,Ron Wyden,Ecolab Inc,D,sen,OR,2500
N00007724,Ron Wyden,Eli Lilly & Co,D,sen,OR,1000
N00007724,Ron Wyden,Employee-Owned S Corporations of America,D,sen,OR,2000
N00007724,Ron Wyden,Entergy Corp,D,sen,OR,2000
N00007724,Ron Wyden,Enterprise Rent-A-Car,D,sen,OR,4000
N00007724,Ron Wyden,Equifax Inc,D,sen,OR,2000
N00007724,Ron Wyden,Equipment Leasing & Finance Assn,D,sen,OR,4000
N00007724,Ron Wyden,Exelon Corp,D,sen,OR,5500
N00007724,Ron Wyden,FLIR Systems,D,sen,OR,1000
N00007724,Ron Wyden,FMR Corp,D,sen,OR,1000
N00007724,Ron Wyden,Facebook Inc,D,sen,OR,1500
N00007724,Ron Wyden,Federation of American Hospitals,D,sen,OR,5000
N00007724,Ron Wyden,Federation of Exchange Accommodators,D,sen,OR,5000
N00007724,Ron Wyden,Fidelity National Financial,D,sen,OR,5000
N00007724,Ron Wyden,Financial Services Roundtable,D,sen,OR,2500
N00007724,Ron Wyden,Florida East Coast Railway,D,sen,OR,690
N00007724,Ron Wyden,Florida Power & Light,D,sen,OR,1000
N00007724,Ron Wyden,Fluor Corp,D,sen,OR,5000
N00007724,Ron Wyden,Foley & Lardner,D,sen,OR,1000
N00007724,Ron Wyden,Food Marketing Institute,D,sen,OR,1000
N00007724,Ron Wyden,Ford Motor Co,D,sen,OR,2500
N00007724,Ron Wyden,Fraternity & Sorority PAC,D,sen,OR,5000
N00007724,Ron Wyden,Friends of Byron Dorgan,D,sen,OR,1000
N00007724,Ron Wyden,GEP Administrative Services,D,sen,OR,500
N00007724,Ron Wyden,Garney Holding Co,D,sen,OR,2000
N00007724,Ron Wyden,Genentech Inc,D,sen,OR,3000
N00007724,Ron Wyden,General Electric,D,sen,OR,4500
N00007724,Ron Wyden,General Motors,D,sen,OR,5000
N00007724,Ron Wyden,Genesis HealthCare,D,sen,OR,2500
N00007724,Ron Wyden,Genworth Financial,D,sen,OR,1000
N00007724,Ron Wyden,GlaxoSmithKline,D,sen,OR,1000
N00007724,Ron Wyden,Golden Living,D,sen,OR,4000
N00007724,Ron Wyden,Goldman Sachs,D,sen,OR,2500
N00007724,Ron Wyden,Grant Thornton LLP,D,sen,OR,5000
N00007724,Ron Wyden,Graphic Packaging International,D,sen,OR,1000
N00007724,Ron Wyden,Greenberg Traurig LLP,D,sen,OR,1000
N00007724,Ron Wyden,Guardian Life Insurance,D,sen,OR,1000
N00007724,Ron Wyden,H&R Block,D,sen,OR,4500
N00007724,Ron Wyden,HCA Inc,D,sen,OR,2000
N00007724,Ron Wyden,HCR Manor Care,D,sen,OR,4500
N00007724,Ron Wyden,HDR Inc,D,sen,OR,5000
N00007724,Ron Wyden,HSBC North America,D,sen,OR,1000
N00007724,Ron Wyden,Hanger Orthopedic Group,D,sen,OR,1500
N00007724,Ron Wyden,Hardwood Federation,D,sen,OR,1000
N00007724,Ron Wyden,Hartford Financial Services,D,sen,OR,2000
N00007724,Ron Wyden,Hawaii PAC,D,sen,OR,2000
N00007724,Ron Wyden,HealthSouth Corp,D,sen,OR,2500
N00007724,Ron Wyden,Healthcare Distribution Management Assn,D,sen,OR,2500
N00007724,Ron Wyden,Hewlett-Packard,D,sen,OR,2500
N00007724,Ron Wyden,Hilton Worldwide,D,sen,OR,2500
N00007724,Ron Wyden,Hobbs,D,sen,OR,1000
N00007724,Ron Wyden,Holden Industries,D,sen,OR,1000
N00007724,Ron Wyden,Home Depot,D,sen,OR,9000
N00007724,Ron Wyden,Honeywell International,D,sen,OR,1000
N00007724,Ron Wyden,Human Rights Campaign,D,sen,OR,1000
N00007724,Ron Wyden,Humane Society Legislative Fund,D,sen,OR,2500
N00007724,Ron Wyden,IASIS Healthcare,D,sen,OR,1500
N00007724,Ron Wyden,Ice Miller LLP,D,sen,OR,1000
N00007724,Ron Wyden,Idaho Power,D,sen,OR,2500
N00007724,Ron Wyden,Ingram Barge Co,D,sen,OR,1000
N00007724,Ron Wyden,Intel Corp,D,sen,OR,5000
N00007724,Ron Wyden,InterDigital Inc,D,sen,OR,5000
N00007724,Ron Wyden,International Assn of Fire Fighters,D,sen,OR,10000
N00007724,Ron Wyden,International Paper,D,sen,OR,5000
N00007724,Ron Wyden,International Securities Exchange,D,sen,OR,1000
N00007724,Ron Wyden,International Trademark Assn,D,sen,OR,1000
N00007724,Ron Wyden,Intl Assn Amusement Parks & Attractions,D,sen,OR,1000
N00007724,Ron Wyden,Intl Longshoremen's/Warehousemen's Union,D,sen,OR,2500
N00007724,Ron Wyden,Investment Co Institute,D,sen,OR,2500
N00007724,Ron Wyden,Iron Mountain Inc,D,sen,OR,2500
N00007724,Ron Wyden,Ironworkers Union,D,sen,OR,2500
N00007724,Ron Wyden,Jackson Lewis LLP,D,sen,OR,5000
N00007724,Ron Wyden,Jackson National Life Insurance,D,sen,OR,1000
N00007724,Ron Wyden,Johnson & Johnson,D,sen,OR,1000
N00007724,Ron Wyden,K&L Gates,D,sen,OR,2000
N00007724,Ron Wyden,KPMG LLP,D,sen,OR,5000
N00007724,Ron Wyden,Kirby Corp,D,sen,OR,2500
N00007724,Ron Wyden,Kraft Foods Group,D,sen,OR,2000
N00007724,Ron Wyden,L-3 Communications,D,sen,OR,1000
N00007724,Ron Wyden,LPL Financial,D,sen,OR,5000
N00007724,Ron Wyden,League of Conservation Voters,D,sen,OR,12800
N00007724,Ron Wyden,Lennox Industries,D,sen,OR,2500
N00007724,Ron Wyden,LifePoint Hospitals,D,sen,OR,1500
N00007724,Ron Wyden,Lifetouch Inc,D,sen,OR,500
N00007724,Ron Wyden,Lincoln National Corp,D,sen,OR,3000
N00007724,Ron Wyden,Locke Lord LLP,D,sen,OR,2000
N00007724,Ron Wyden,Lockheed Martin,D,sen,OR,6000
N00007724,Ron Wyden,Loews Corp,D,sen,OR,2000
N00007724,Ron Wyden,Louisiana Healthcare Group,D,sen,OR,5000
N00007724,Ron Wyden,MMC Corp,D,sen,OR,1000
N00007724,Ron Wyden,Management & Training Corp,D,sen,OR,1000
N00007724,Ron Wyden,Manatt,D,sen,OR,2300
N00007724,Ron Wyden,Marsh & McLennan,D,sen,OR,5000
N00007724,Ron Wyden,Mastercard Inc,D,sen,OR,2500
N00007724,Ron Wyden,Maximus Inc,D,sen,OR,4000
N00007724,Ron Wyden,McDonald's Corp,D,sen,OR,5000
N00007724,Ron Wyden,McKesson Corp,D,sen,OR,2500
N00007724,Ron Wyden,Medicaid Health Plans of America,D,sen,OR,2500
N00007724,Ron Wyden,Medical Device Manufacturers Assn,D,sen,OR,2500
N00007724,Ron Wyden,Mednax Inc,D,sen,OR,5000
N00007724,Ron Wyden,Medtronic Inc,D,sen,OR,5000
N00007724,Ron Wyden,Merck & Co,D,sen,OR,4500
N00007724,Ron Wyden,Messer Construction,D,sen,OR,1000
N00007724,Ron Wyden,Metlife Inc,D,sen,OR,4000
N00007724,Ron Wyden,Micron Technology,D,sen,OR,5000
N00007724,Ron Wyden,Microsoft Corp,D,sen,OR,5000
N00007724,Ron Wyden,Midwest Values PAC,D,sen,OR,5000
N00007724,Ron Wyden,MillerCoors LLC,D,sen,OR,2500
N00007724,Ron Wyden,Mortgage Bankers Assn,D,sen,OR,5000
N00007724,Ron Wyden,Mutual of Omaha,D,sen,OR,1000
N00007724,Ron Wyden,NEW Asurion Corp,D,sen,OR,5000
N00007724,Ron Wyden,NRG Energy,D,sen,OR,1500
N00007724,Ron Wyden,National Action Cmte,D,sen,OR,3500
N00007724,Ron Wyden,National Active & Retired Federal Employees Assn,D,sen,OR,5000
N00007724,Ron Wyden,National Air Traffic Controllers Assn,D,sen,OR,3000
N00007724,Ron Wyden,National Asphalt Pavement Assn,D,sen,OR,1000
N00007724,Ron Wyden,National Assn for Home Care,D,sen,OR,1000
N00007724,Ron Wyden,National Assn of Broadcasters,D,sen,OR,6500
N00007724,Ron Wyden,National Assn of Chain Drug Stores,D,sen,OR,2500
N00007724,Ron Wyden,National Assn of Convenience Stores,D,sen,OR,10000
N00007724,Ron Wyden,National Assn of Disability Reps,D,sen,OR,2000
N00007724,Ron Wyden,National Assn of Federal Credit Unions,D,sen,OR,1000
N00007724,Ron Wyden,National Assn of Health Underwriters,D,sen,OR,8000
N00007724,Ron Wyden,National Assn of Home Builders,D,sen,OR,7500
N00007724,Ron Wyden,National Assn of Insurance & Financial Advisors,D,sen,OR,3000
N00007724,Ron Wyden,National Assn of Postal Supervisors,D,sen,OR,2500
N00007724,Ron Wyden,National Assn of Real Estate Investment Trusts,D,sen,OR,4000
N00007724,Ron Wyden,National Assn of Realtors,D,sen,OR,5980
